sequenceID,sum_diff,mean_diff,max_diff,min_diff,std_deviation,mean,median,variance,min_value,max_value,range_value,iqr,abs_skewness,kurtosis,count,unique_count,percentile_25,percentile_50,percentile_75,autocorr,sqrt_sum_diff,square_sum_diff,log_sum_diff,loglog_sum_diff,sqrt_mean_diff,square_mean_diff,log_mean_diff,loglog_mean_diff,sqrt_max_diff,square_max_diff,log_max_diff,loglog_max_diff,sqrt_min_diff,square_min_diff,log_min_diff,loglog_min_diff,sqrt_std_deviation,square_std_deviation,log_std_deviation,loglog_std_deviation,sqrt_mean,square_mean,log_mean,loglog_mean,sqrt_median,square_median,log_median,loglog_median,sqrt_variance,square_variance,log_variance,loglog_variance,sqrt_min_value,square_min_value,log_min_value,loglog_min_value,sqrt_max_value,square_max_value,log_max_value,loglog_max_value,sqrt_range_value,square_range_value,log_range_value,loglog_range_value,sqrt_iqr,square_iqr,log_iqr,loglog_iqr,sqrt_abs_skewness,square_abs_skewness,log_abs_skewness,loglog_abs_skewness,sqrt_kurtosis,square_kurtosis,log_kurtosis,loglog_kurtosis,sqrt_count,square_count,log_count,loglog_count,sqrt_unique_count,square_unique_count,log_unique_count,loglog_unique_count,sqrt_percentile_25,square_percentile_25,log_percentile_25,loglog_percentile_25,sqrt_percentile_50,square_percentile_50,log_percentile_50,loglog_percentile_50,sqrt_percentile_75,square_percentile_75,log_percentile_75,loglog_percentile_75,sqrt_autocorr,square_autocorr,log_autocorr,loglog_autocorr
H3K4me3_TDH_ENCODE/samples/aorta/ENCFF115HTK/problems/chr1:30028082-91800000,2379504,1.0207644459697138,40,1,11.419991022862172,6.502836642427763,2.0,130.4161949622526,0,75,75,3.0,2.607106041973817,6.2390633887223785,2331101,76,1.0,2.0,4.0,0.9959027908282292,1542.5640991543917,5662039286016,14.682402620567316,2.6866496760456893,1.0103288801027683,1.041960054155857,0.020551803426701,-3.884806583900082,6.324555320336759,1600,3.688879454113936,1.3053227409632366,1.0,1,0.0,0.0,3.379347721508128,130.4161949622526,2.4353654181384283,0.8900968143260088,2.5500660074648582,42.28688439810118,1.8722384882313063,0.627134767500479,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,11.419991022862172,17008.383908432283,4.870730836276857,1.583243994885954,0.0,0,-23.025850929940457,0.0,8.660254037844387,5625,4.31748811353631,1.4626737779454593,8.660254037844387,5625,4.31748811353631,1.4626737779454593,1.7320508075688772,9.0,1.0986122886681098,0.0940478276166991,1.6146535362032983,6.797001914096381,0.9582408099867312,-0.0426561651804728,2.4978117200306307,38.92591196849597,1.8308300731543528,0.6047694558992514,1526.7943541944344,5434031872201,14.661851246122549,2.6852489672119764,8.717797887081348,5776,4.330733340286331,1.465736890326896,1.0,1.0,0.0,0.0,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,2.0,16.0,1.3862943611198906,0.3266342599782809,0.997949292713928,0.9918223687794556,-0.0041056257307377,0.0
H3K4me3_TDH_ENCODE/samples/aorta/ENCFF115HTK/problems/chr2:110251337-149690582,1213396,1.014861658360007,56,1,8.927777053153877,4.316429524902395,2.0,79.7052031108209,0,115,115,2.0,3.784811645984605,14.903609497925911,1195628,113,1.0,2.0,3.0,0.9933413226054548,1101.542554783972,1472329852816,14.008933597962733,2.639695240247196,1.007403423837743,1.0299441856092235,0.0147523060221864,-4.216355867928989,7.483314773547883,3136,4.02535169073515,1.392612283633577,1.0,1,0.0,0.0,2.987938595947694,79.70520311082092,2.189167433682208,0.783521304278115,2.0776018687184497,18.631563843449115,1.462428561652335,0.3800984521973877,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,8.927777053153877,6352.919402937214,4.378334867364415,1.4766684848380602,0.0,0,-23.025850929940457,0.0,10.723805294763608,13225,4.74493212836325,1.557077128137304,10.723805294763608,13225,4.74493212836325,1.557077128137304,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,1.945459237811115,14.324799195580692,1.3309961223710218,0.2859276260886871,3.860519330080593,222.11757606666745,2.7016034317970075,0.9938454603715824,1093.4477582399627,1429526314384,13.99418212832144,2.6386416809825786,10.63014581273465,12769,4.727387818712341,1.553372791752763,1.0,1.0,0.0,0.0,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,1.7320508075688772,9.0,1.0986122886681098,0.0940478276166991,0.9966651005254747,0.9867269831955544,-0.006680945291743,0.0
H3K4me3_TDH_ENCODE/samples/aorta/ENCFF115HTK/problems/chr3:93504854-194041961,3699449,1.0173841851849,33,1,10.192296551953472,5.399233603310235,2.0,103.88290900296263,0,81,81,3.0,3.114016400945558,9.488045863926942,3636237,82,1.0,2.0,4.0,0.9949037222437108,1923.3951752045127,13685922903601,15.123694447606011,2.716262682677682,1.0086546411854258,1.0350705802643427,0.0172348089421902,-4.060824164529336,5.744562646538029,1089,3.49650756146648,1.251764630741022,1.0,1,0.0,0.0,3.192537635166338,103.88290900296263,2.321632194948257,0.8422704706206613,2.323625099561079,29.151723503114425,1.686257018184959,0.522511290538556,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,10.192296551953472,10791.658782917815,4.6432643898965145,1.5354176511806066,0.0,0,-23.025850929940457,0.0,9.0,6561,4.394449154672439,1.4803421887365895,9.0,6561,4.394449154672439,1.4803421887365895,1.7320508075688772,9.0,1.0986122886681098,0.0940478276166991,1.7646575874501993,9.697098145357923,1.1359133402397987,0.1274370323889338,3.0802671741144376,90.02301431598116,2.250032676131433,0.8109447388359564,1906.891973867424,13222219520169,15.106459913673437,2.715122461189308,9.055385138137416,6724,4.406719247264253,1.4831304777411851,1.0,1.0,0.0,0.0,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,2.0,16.0,1.3862943611198906,0.3266342599782809,0.9974486063169926,0.9898334165343908,-0.0051093080693561,0.0
H3K4me3_TDH_ENCODE/samples/aorta/ENCFF115HTK/problems/chr4:32840638-40296396,242320,1.0140779055558349,31,1,9.105256628554612,4.330561565469938,2.0,82.90569827183774,0,77,77,2.0,3.817908774210574,14.893311415551633,238957,78,1.0,2.0,3.0,0.9936588878692196,492.26009385283305,58718982400,12.39801444570112,2.517536334442875,1.0070143522094583,1.0283539985365089,0.0139797321544437,-4.270146701555737,5.5677643628300215,961,3.4339872044851463,1.2337220363428747,1.0,1,0.0,0.0,3.017491777711186,82.9056982718377,2.208851898235923,0.7924728774805249,2.081000135864949,18.75376347232544,1.4656972253995877,0.382331051028645,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,9.105256628554612,6873.354805940999,4.417703796471847,1.4856200580404704,0.0,0,-23.025850929940457,0.0,8.774964387392123,5929,4.343805421853684,1.4687507892374685,8.774964387392123,5929,4.343805421853684,1.4687507892374685,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,1.9539469732340675,14.576427408194087,1.339702831411649,0.2924478217655019,3.8591853305525032,221.8107249206006,2.70091221388129,0.9935895729425318,488.8322820763784,57100447849,12.384038898408772,2.5164084578638186,8.831760866327848,6084,4.356708826689592,1.4717169160496426,1.0,1.0,0.0,0.0,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,1.7320508075688772,9.0,1.0986122886681098,0.0940478276166991,0.9968244017223996,0.9873579854414944,-0.0063613023799863,0.0
H3K4me3_TDH_ENCODE/samples/aorta/ENCFF115HTK/problems/chr4:40297096-49000000,298723,1.0137440484876457,22,1,8.74949972054407,4.355884808296626,2.0,76.55374535980079,0,72,72,2.0,3.856930916175476,15.618140079648612,294674,73,1.0,2.0,3.0,0.9931681510089676,546.5555781437054,89235430729,12.607272001574612,2.534273790456586,1.0068485727693344,1.027676995844122,0.0136504556412469,-4.293982377597146,4.69041575982343,484,3.091042453358316,1.1285083975617491,1.0,1,0.0,0.0,2.957955327678914,76.55374535980077,2.168996523940019,0.7742646292339643,2.0870756594567017,18.97373246314933,1.4715277603447068,0.3863011538513333,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,8.74949972054407,5860.47592861322,4.337993047880038,1.4674118097939095,0.0,0,-23.025850929940457,0.0,8.48528137423857,5184,4.276666119016055,1.453173761903945,8.48528137423857,5184,4.276666119016055,1.453173761903945,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,1.9639070538534853,14.875916092150195,1.349871767781128,0.3000096011100095,3.95197926103473,243.9262995475264,2.748433064315936,1.0110309544895304,542.8388342777256,86832766276,12.593624939519826,2.5331907287369413,8.54400374531753,5329,4.290459441148391,1.4563938230443614,1.0,1.0,0.0,0.0,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,1.7320508075688772,9.0,1.0986122886681098,0.0940478276166991,0.9965782212194724,0.9863829761785716,-0.0068552929092359,0.0
H3K4me3_TDH_ENCODE/samples/aorta/ENCFF502AXL/problems/chr1:30028082-91800000,2269275,1.0278351496045874,53,1,15.610084901199958,8.82293401503111,2.0,243.6747506226709,0,92,92,5.0,2.3449440399584294,4.691178064040477,2207821,93,1.0,2.0,6.0,0.997752175438777,1506.4112984175338,5149609025625,14.634970955183976,2.683413935528554,1.0138220502655224,1.0564450947626849,0.027454793867063,-3.5952144863085134,7.280109889280518,2809,3.970291913552122,1.3788396218579066,1.0,1,0.0,0.0,3.950959997418344,243.6747506226709,2.747917173410689,1.0108432332256194,2.9703424070351065,77.844164633593,2.177354469466803,0.778110593741494,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,15.610084901199958,59377.38409102085,5.495834346821379,1.7039904137855648,0.0,0,-23.025850929940457,0.0,9.591663046625438,8464,4.5217885770490405,1.5089076184613552,9.591663046625438,8464,4.5217885770490405,1.5089076184613552,2.23606797749979,25.0,1.6094379124341005,0.4758849953271105,1.531321011401081,5.49876255053656,0.8522615380563305,-0.1598618297086501,2.1659127554083235,22.007151628534555,1.5456837372787504,0.4354663608545324,1485.8738169844703,4874473568041,14.607516614252289,2.681536232824024,9.643650760992957,8649,4.532599493153256,1.511295614460169,1.0,1.0,0.0,0.0,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,2.449489742783178,36.0,1.791759469228055,0.5831980807826592,0.9988754554191314,0.995509403592812,-0.0022503547111184,0.0
H3K4me3_TDH_ENCODE/samples/aorta/ENCFF502AXL/problems/chr2:110251337-149690582,1114088,1.0195940615625096,45,1,12.428927639698513,5.7239472891855705,2.0,154.47824227286162,0,127,127,2.0,3.3885926852448205,11.460808171645027,1092679,127,1.0,2.0,3.0,0.9965122209996266,1055.5036712394703,1241192071744,13.92354669096346,2.633581413470045,1.0097495043635871,1.0395720503735346,0.0194045692212905,-3.942246713774306,6.708203932499369,2025,3.80666248977032,1.3367528183009176,1.0,1,0.0,0.0,3.525468428407566,154.47824227286165,2.520026629853959,0.924269468869862,2.392477228561553,32.763572569374844,1.7446586529141326,0.5565589221435477,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,12.428927639698513,23863.52733571293,5.040053259707918,1.6174166494298072,0.0,0,-23.025850929940457,0.0,11.269427669584644,16129,4.844187086458591,1.5777794472527429,11.269427669584644,16129,4.844187086458591,1.5777794472527429,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,1.8408130500528348,11.482560386494702,1.220414698103176,0.1991907174646606,3.3853815400402105,131.35012394724544,2.438933229886052,0.8915607428385742,1045.3128718235512,1193947397041,13.904143036924449,2.632186855935918,11.269427669584644,16129,4.844187086458591,1.5777794472527429,1.0,1.0,0.0,0.0,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,1.7320508075688772,9.0,1.0986122886681098,0.0940478276166991,0.998254587267009,0.9930366066016084,-0.0034938754811306,0.0
H3K4me3_TDH_ENCODE/samples/aorta/ENCFF502AXL/problems/chr3:93504854-194041961,3466187,1.0231842337764236,40,1,14.009508778730636,7.205910708550594,2.0,196.2663362213308,0,101,101,3.0,2.822006284302208,7.461960987491004,3387648,102,1.0,2.0,4.0,0.9972417847647606,1861.7698568834976,12014452318969,15.058565700485502,2.711946978824638,1.0115256960534535,1.0469059762486472,0.0229195624229899,-3.7757644788104265,6.324555320336759,1600,3.688879454113936,1.3053227409632366,1.0,1,0.0,0.0,3.742927835095226,196.2663362213308,2.639736297545117,0.9706790248756408,2.684382742559375,51.92514913960412,1.9749016209849872,0.6805185849529183,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,14.009508778730638,38520.474733744464,5.279472595090235,1.663826205435586,0.0,0,-23.025850929940457,0.0,10.04987562112089,10201,4.61512051684126,1.5293379817722996,10.04987562112089,10201,4.61512051684126,1.5293379817722996,1.7320508075688772,9.0,1.0986122886681098,0.0940478276166991,1.679882818622242,7.963719468641154,1.0374480803247437,0.0367639288100325,2.73165901742714,55.68086177883772,2.009818246628104,0.6980442934193044,1840.5564376024984,11476158971904,15.035646433252612,2.7104238107442,10.099504938362076,10404,4.624972813284271,1.5314704927383054,1.0,1.0,0.0,0.0,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,2.0,16.0,1.3862943611198906,0.3266342599782809,0.998619940099716,0.994491177280805,-0.002762026119988,0.0
H3K4me3_TDH_ENCODE/samples/aorta/ENCFF502AXL/problems/chr4:32840638-40296396,223334,1.0191337996997367,35,1,12.888870847508302,5.861669602358289,2.0,166.1229917237494,0,93,93,2.0,3.3825989662580254,11.171958433406385,219142,94,1.0,2.0,3.0,0.996771112600288,472.5822679703503,49878075556,12.31642368776921,2.510933630880835,1.0095215697050444,1.038633701690423,0.018953050527366,-3.965790382711805,5.916079783099616,1225,3.555348061489413,1.2684529660545276,1.0,1,0.0,0.0,3.5901073587719217,166.12299172374938,2.5563642140068787,0.9385860201069296,2.421088516010576,34.35917052721118,1.7684344780865344,0.5700946795490244,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,12.888870847508302,27596.84837924892,5.1127284280137575,1.631733200666875,0.0,0,-23.025850929940457,0.0,9.643650760992957,8649,4.532599493153256,1.511295614460169,9.643650760992957,8649,4.532599493153256,1.511295614460169,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,1.839184320903705,11.44197576652986,1.2186443389520183,0.1977390433270854,3.3424479701868783,124.81265523776004,2.413406927471496,0.8810394120731891,468.1260514006884,48023216164,12.29747520050348,2.509393973056212,9.69535971483266,8836,4.543294782270004,1.5136524718106426,1.0,1.0,0.0,0.0,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,1.7320508075688772,9.0,1.0986122886681098,0.0940478276166991,0.9983842509776923,0.993552650914416,-0.0032341115050283,0.0
H3K4me3_TDH_ENCODE/samples/aorta/ENCFF502AXL/problems/chr4:40297096-49000000,272183,1.0183440586650705,21,1,12.35807668181396,5.78332541407732,2.0,152.7220592735939,0,89,89,2.0,3.472760710020143,12.227360995781885,267281,90,1.0,2.0,3.0,0.9965290636297472,521.7116061580382,74083585489,12.51422991317128,2.5268663898839288,1.0091303477079017,1.0370246218184485,0.0181778361406437,-4.0075522214837545,4.58257569495584,441,3.044522437723423,1.1133440539599853,1.0,1,0.0,0.0,3.5154056212354727,152.72205927359394,2.514309831653843,0.9219983450778396,2.404854551543049,33.4468528451126,1.7549788484000146,0.562456804651477,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,12.35807668181396,23324.02738876713,5.028619663307686,1.6151455256377851,0.0,0,-23.025850929940457,0.0,9.433981132056603,7921,4.48863636973214,1.5015489517809617,9.433981132056603,7921,4.48863636973214,1.5015489517809617,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,1.863534467086709,12.060066949059609,1.2449498713076366,0.2190952650961234,3.496764360917373,149.50835692116817,2.5036761452033454,0.9177601098906724,516.9922629982,71439132961,12.496055818418432,2.525413059990237,9.486832980505138,8100,4.499809670330265,1.5040351003996315,1.0,1.0,0.0,0.0,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,1.7320508075688772,9.0,1.0986122886681098,0.0940478276166991,0.9982630232707947,0.9930701746587808,-0.0034769740448673,0.0
