sequenceID,sum_diff,mean_diff,max_diff,min_diff,std_deviation,mean,median,variance,min_value,max_value,range_value,iqr,abs_skewness,kurtosis,count,unique_count,percentile_25,percentile_50,percentile_75,autocorr,sqrt_sum_diff,square_sum_diff,log_sum_diff,loglog_sum_diff,sqrt_mean_diff,square_mean_diff,log_mean_diff,loglog_mean_diff,sqrt_max_diff,square_max_diff,log_max_diff,loglog_max_diff,sqrt_min_diff,square_min_diff,log_min_diff,loglog_min_diff,sqrt_std_deviation,square_std_deviation,log_std_deviation,loglog_std_deviation,sqrt_mean,square_mean,log_mean,loglog_mean,sqrt_median,square_median,log_median,loglog_median,sqrt_variance,square_variance,log_variance,loglog_variance,sqrt_min_value,square_min_value,log_min_value,loglog_min_value,sqrt_max_value,square_max_value,log_max_value,loglog_max_value,sqrt_range_value,square_range_value,log_range_value,loglog_range_value,sqrt_iqr,square_iqr,log_iqr,loglog_iqr,sqrt_abs_skewness,square_abs_skewness,log_abs_skewness,loglog_abs_skewness,sqrt_kurtosis,square_kurtosis,log_kurtosis,loglog_kurtosis,sqrt_count,square_count,log_count,loglog_count,sqrt_unique_count,square_unique_count,log_unique_count,loglog_unique_count,sqrt_percentile_25,square_percentile_25,log_percentile_25,loglog_percentile_25,sqrt_percentile_50,square_percentile_50,log_percentile_50,loglog_percentile_50,sqrt_percentile_75,square_percentile_75,log_percentile_75,loglog_percentile_75,sqrt_autocorr,square_autocorr,log_autocorr,loglog_autocorr
H3K27me3_TDH_some/samples/brain/CEMT0022.gDNA/problems/chr10:18024675-38818835,507762,1.0188822358493594,7,1,8.599997263307458,8.592909042385617,7.0,73.95995292889577,0,106,106,7.0,4.008543375911716,24.91022920525664,498353,107,4.0,7.0,11.0,0.992847898326076,712.574206662015,257822248644,13.137768112841352,2.575491144203491,1.009396966435584,1.0381210105293897,0.0187061792100977,-3.978901370661891,2.6457513110645907,49,1.9459101490553128,0.6657298105782764,1.0,1,0.0,0.0,2.932575193120793,73.95995292889576,2.1517618850393485,0.7662869879616564,2.9313664121678165,73.83808581071251,2.15093733319251,0.76590371605948,2.6457513110645907,49.0,1.9459101490553128,0.6657298105782764,8.599997263307458,5470.074637244478,4.303523770078697,1.4594341685216017,0.0,0,-23.025850929940457,0.0,10.295630140987,11236,4.663439094112067,1.53975317897557,10.295630140987,11236,4.663439094112067,1.53975317897557,2.6457513110645907,49.0,1.9459101490553128,0.6657298105782764,2.0021347047368505,16.0684199965657,1.3884279274256623,0.3281721196300897,4.991014847228632,620.5195190584209,3.2152785305668288,1.1679139886389822,705.9412156830057,248355712609,13.11906394024304,2.5740664349526337,10.3440804327886,11449,4.672828834461906,1.5417646344281224,2.0,16.0,1.3862943611198906,0.3266342599782809,2.6457513110645907,49.0,1.9459101490553128,0.6657298105782764,3.3166247903554,121.0,2.3978952727983707,0.874591382923689,0.9964175321250004,0.9857469492105062,-0.0071778005604451,0.0
H3K27me3_TDH_some/samples/brain/CEMT0022.gDNA/problems/chr14:19050000-107289540,1925171,1.018437099769933,35,1,9.67129234949443,8.576761077489525,7.0,93.53389570938948,0,249,249,8.0,4.823669363797713,37.6595941504476,1890320,201,3.0,7.0,11.0,0.994329435958204,1387.5053153051342,3706283379241,14.4705253529276,2.672113846337312,1.0091764463016033,1.0372141261877923,0.0182691970652496,-4.002538857820174,5.916079783099616,1225,3.555348061489413,1.2684529660545276,1.0,1,0.0,0.0,3.10987014994106,93.53389570938948,2.269161945777917,0.8194105764450815,2.9286107760317903,73.56083058033929,2.149056345433926,0.7650288366902794,2.6457513110645907,49.0,1.9459101490553128,0.6657298105782764,9.67129234949443,8748.589646574948,4.538323891555834,1.5125577570050268,0.0,0,-23.025850929940457,0.0,15.7797338380595,62001,5.517452896464707,1.7079163219967186,15.7797338380595,62001,5.517452896464707,1.7079163219967186,2.8284271247461903,64.0,2.079441541679836,0.7320993680864453,2.1962853557308333,23.26778613124063,1.573534917232993,0.4533246280819548,6.136741329928092,1418.2450315764272,3.628587746496684,1.2888435220250811,1374.8890864357022,3573309702400,14.452256684873449,2.67085057432843,14.177446878757824,40401,5.303304908059076,1.6683301937789266,1.7320508075688772,9.0,1.0986122886681098,0.0940478276166991,2.6457513110645907,49.0,1.9459101490553128,0.6657298105782764,3.3166247903554,121.0,2.3978952727983707,0.874591382923689,0.997160687130316,0.98869102721296,-0.0056867027292971,0.0
H3K27me3_TDH_some/samples/brain/CEMT0022.gDNA/problems/chr4:75452279-190000000,1685721,1.0160136021292805,22,1,8.055190747104598,7.125307310416821,5.0,64.88609797223953,0,105,105,7.0,4.359676712335406,28.911917863612462,1659153,106,2.0,5.0,9.0,0.9919139382451244,1298.3531876958596,2841655289841,14.337703923423495,2.662892705435318,1.0079750007461894,1.032283639711716,0.0158867369891928,-4.142270669477097,4.69041575982343,484,3.091042453358316,1.1285083975617491,1.0,1,0.0,0.0,2.838166793390515,64.88609797223954,2.086316696932617,0.7354001652528636,2.6693271269023624,50.7700042678794,1.9636528565111584,0.6748064410056771,2.23606797749979,25.0,1.6094379124341005,0.4758849953271105,8.055190747104598,4210.205710063066,4.172633393865233,1.4285473458128088,0.0,0,-23.025850929940457,0.0,10.246950765959598,11025,4.653960350157523,1.537718545324583,10.246950765959598,11025,4.653960350157523,1.537718545324583,2.6457513110645907,49.0,1.9459101490553128,0.6657298105782764,2.087983886991326,19.00678103607965,1.4723979060648784,0.3868923003978917,5.376980366675376,835.8989945522734,3.36425389293592,1.2132062127870704,1288.0811309851565,2752788677409,14.321817789151654,2.661784094059441,10.295630140987,11236,4.663439094112067,1.53975317897557,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,2.23606797749979,25.0,1.6094379124341005,0.4758849953271105,3.0,81.0,2.19722457733622,0.7871950081766445,0.9959487628613856,0.9838932608849524,-0.0081189312620523,0.0
H3K27me3_TDH_some/samples/brain/CEMT0022.gDNA/problems/chr5:49600000-91636128,707642,1.0174111327731865,6,1,10.184648994183531,8.030599554586194,6.0,103.7270751347236,0,136,136,7.0,4.734096723998256,31.290742819347727,695533,137,3.0,6.0,10.0,0.9949224996616264,841.2145980663911,500757200164,13.469693595074412,2.60044224295304,1.008667999280827,1.0351254130908183,0.017261295722507,-4.059288525315617,2.449489742783178,36,1.791759469228055,0.5831980807826592,1.0,1,0.0,0.0,3.1913396864300627,103.72707513472362,2.3208815860690524,0.8419471074940661,2.833831250195783,64.49052920611999,2.083259189503457,0.7339335854085549,2.449489742783178,36.0,1.791759469228055,0.5831980807826592,10.184648994183531,10759.306116004596,4.641763172138104,1.5350942880540113,0.0,0,-23.025850929940457,0.0,11.6619037896906,18496,4.912654885736052,1.5918145056013675,11.6619037896906,18496,4.912654885736052,1.5918145056013675,2.6457513110645907,49.0,1.9459101490553128,0.6657298105782764,2.1757979510970813,22.41167179217102,1.5547909426528712,0.4413410945691814,5.593812905286315,979.1105861865614,3.4433222972311475,1.236436789394743,833.9862109171829,483766154089,13.452433737099245,2.599160036675141,11.704699910719626,18769,4.919980925828125,1.5933046536324995,1.7320508075688772,9.0,1.0986122886681098,0.0940478276166991,2.449489742783178,36.0,1.791759469228055,0.5831980807826592,3.1622776601683795,100.0,2.302585092994046,0.834032445247956,0.9974580189971036,0.989870780332939,-0.0050904346444214,0.0
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr10:18024675-38818835,114398,1.007716565951974,5,1,5.544652859158084,3.309743400015856,2.0,30.74317532856992,0,60,60,3.0,4.694134188038587,27.34722396528435,113523,61,1.0,2.0,4.0,0.9833523709893442,338.2277339308532,13086902404,11.647438875257532,2.455086316809879,1.003850868382338,1.0154926772940391,0.0076869455379287,-4.868231773598125,2.23606797749979,25,1.6094379124341005,0.4758849953271105,1.0,1,0.0,0.0,2.3547086569590907,30.74317532856992,1.712834014542885,0.5381493171239885,1.8192700184458208,10.95440137394852,1.1968706637301154,0.1797103703871956,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,5.544652859158084,945.1428292831902,3.42566802908577,1.2312964976839338,0.0,0,-23.025850929940457,0.0,7.745966692414834,3600,4.0943445622221,1.4096066464289525,7.745966692414834,3600,4.0943445622221,1.4096066464289525,1.7320508075688772,9.0,1.0986122886681098,0.0940478276166991,2.1665950678515324,22.034895775312688,1.5463136841609575,0.4358738300759198,5.229457329903778,747.8706586074227,3.3086150233612464,1.1965296798808402,336.9317438295181,12887471529,11.639760738546046,2.454426886984305,7.810249675906654,3721,4.110873864173311,1.4136356249281932,1.0,1.0,0.0,0.0940478276166991,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,2.0,16.0,1.3862943611198906,0.3266342599782809,0.991641251153533,0.9669818855303648,-0.0167877581756432,0.0
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr14:19050000-107289540,513287,1.0091381117059446,32,1,6.164472416189447,3.902384790814722,2.0,38.00072016996056,0,152,152,3.0,4.723258568046828,38.3834675900512,508640,122,1.0,2.0,4.0,0.9863823305494972,716.4405069508563,263463544369,13.148590421907787,2.576314560627915,1.0045586651390472,1.0183597284974395,0.0090966117921424,-4.699853265325356,5.656854249492381,1024,3.4657359027997265,1.242924991852436,1.0,1,0.0,0.0,2.4828355596352827,38.000720169960566,1.818802555693935,0.5981783481216429,1.975445466423896,15.22860705558206,1.3615878510792223,0.3086515562642807,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,6.164472416189447,1444.0547334356472,3.637605111387869,1.2913255286815883,0.0,0,-23.025850929940457,0.0,12.328828005937952,23104,5.0238805208462765,1.614202647204422,12.328828005937952,23104,5.0238805208462765,1.614202647204422,1.7320508075688772,9.0,1.0986122886681098,0.0940478276166991,2.173305907608689,22.30917150062777,1.5524989359847463,0.4398658494692209,6.195439257231984,1473.2905842365103,3.6476268353792975,1.2940767740464998,713.190016755703,258714649600,13.13949577614463,2.5756226391196333,11.04536101718726,14884,4.804021044733257,1.569453284877013,1.0,1.0,0.0,0.0940478276166991,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,2.0,16.0,1.3862943611198906,0.3266342599782809,0.9931678259737864,0.9729501020202576,-0.0137112403606741,0.0
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,535375,1.0078690499722325,10,1,5.204413741663863,3.3079541261605887,2.0,27.08592239441965,0,73,73,3.0,4.806910621357478,31.401568838582087,531196,74,1.0,2.0,4.0,0.9810943210649724,731.69324173454,286626390625,13.190722714917673,2.5795137578678635,1.003926815047906,1.0158000218919303,0.0078382504682126,-4.848739624087212,3.1622776601683795,100,2.302585092994046,0.834032445247956,1.0,1,0.0,0.0,2.281318421804344,27.08592239441965,1.649507062037185,0.5004764929972403,1.8187781959767904,10.942560500782864,1.196329909520123,0.1792584615708269,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,5.204413741663863,733.6471919565239,3.2990141240743696,1.1936236735571857,0.0,0,-23.025850929940457,0.0,8.54400374531753,5329,4.290459441148391,1.4563938230443614,8.54400374531753,5329,4.290459441148391,1.4563938230443614,1.7320508075688772,9.0,1.0986122886681098,0.0940478276166991,2.192466789111634,23.10638972171933,1.5700545953038645,0.4511103928345069,5.603710274325581,986.0585255242096,3.4468578546782664,1.237463049283302,728.8319422198783,282169190416,13.182886346995527,2.5789194995595404,8.602325267042627,5476,4.30406509320417,1.4595599466308458,1.0,1.0,0.0,0.0940478276166991,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,2.0,16.0,1.3862943611198906,0.3266342599782809,0.9905020550533816,0.9625460668259392,-0.019086676164095,0.0
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr5:49600000-91636128,215076,1.0087992495309568,6,1,6.319084786483744,3.701108343769495,2.0,39.93083253877031,0,70,70,3.0,4.6324769565910175,26.284937959501327,213201,71,1.0,2.0,4.0,0.9871419707241122,463.7628704413496,46257685776,12.278746733019595,2.507869859939074,1.004389988764801,1.0176759258542216,0.008760761745771,-4.737472420534602,2.449489742783178,36,1.791759469228055,0.5831980807826592,1.0,1,0.0,0.0,2.513778985210065,39.930832538770304,1.8435743854072275,0.6117062879768673,1.923826484839393,13.698202972320177,1.3086323271634592,0.2689825667732069,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,6.319084786483744,1594.471387239318,3.687148770814455,1.3048534685368127,0.0,0,-23.025850929940457,0.0,8.366600265340756,4900,4.248495242049359,1.4465648595477707,8.366600265340756,4900,4.248495242049359,1.4465648595477707,1.7320508075688772,9.0,1.0986122886681098,0.0940478276166991,2.152318971851296,21.459842753346777,1.533091704872727,0.4272864186306551,5.126883844939471,690.8979635348338,3.2689960739681245,1.1844829267527088,461.7369380935426,45454666401,12.269990661694344,2.507156497654425,8.426149773176359,5041,4.262679877041316,1.4498980416116356,1.0,1.0,0.0,0.0940478276166991,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,2.0,16.0,1.3862943611198906,0.3266342599782809,0.9935501853072708,0.974449270365084,-0.0129414092401342,0.0
H3K27me3_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr10:18024675-38818835,334033,1.034029841505696,6,1,12.509341225775124,11.068743596014128,7.0,156.48361790287709,0,115,115,11.0,2.378999170859256,7.304327550307902,323041,116,3.0,7.0,14.0,0.9964670091103331,577.9558806691043,111578045089,12.718995069473412,2.543096550818782,1.016872578795247,1.069217713124295,0.0334636359267476,-3.3972959244511576,2.449489742783178,36,1.791759469228055,0.5831980807826592,1.0,1,0.0,0.0,3.536854708038644,156.48361790287709,2.5264756632821013,0.92682531312164,3.326972136344717,122.51708479430376,2.4041252439843337,0.8771861134790994,2.6457513110645907,49.0,1.9459101490553128,0.6657298105782764,12.509341225775124,24487.12267197364,5.0529513265642025,1.6199724936815854,0.0,0,-23.025850929940457,0.0,10.723805294763608,13225,4.74493212836325,1.557077128137304,10.723805294763608,13225,4.74493212836325,1.557077128137304,3.3166247903554,121.0,2.3978952727983707,0.874591382923689,1.5424004573583527,5.659637054949028,0.866679882795857,-0.143085594377109,2.70265194768174,53.35320096218704,1.9884669876195529,0.6873639838780898,568.366958927065,104355487681,12.68553452913375,2.540462330841698,10.770329614269007,13456,4.7535901911063645,1.5589001622577283,1.7320508075688772,9.0,1.0986122886681098,0.0940478276166991,2.6457513110645907,49.0,1.9459101490553128,0.6657298105782764,3.741657386773941,196.0,2.6390573296152584,0.9704217812773648,0.9982319415398072,0.9929465002452929,-0.0035392466406671,0.0
H3K27me3_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr14:19050000-107289540,1534796,1.0390504727461791,60,1,15.84405276164008,13.706317382194346,8.0,251.03400791363453,0,358,358,15.0,2.5373784781099844,11.960750962711357,1477115,238,3.0,8.0,18.0,0.9977412765661254,1238.8688389010356,2355598761616,14.243908031148775,2.656329308721616,1.0193382523707128,1.0796258849140583,0.038307289133723,-3.2621150840960937,7.745966692414834,3600,4.0943445622221,1.4096066464289525,1.0,1,0.0,0.0,3.980458863201589,251.03400791363467,2.76279420982482,1.0162425624670637,3.70220439497799,187.86313618144283,2.617856849337547,0.9623559865953126,2.8284271247461903,64.0,2.079441541679836,0.7320993680864453,15.844052761640077,63018.07312918272,5.525588419649639,1.7093897430270086,0.0,0,-23.025850929940457,0.0,18.920887928424506,128164,5.8805329864007,1.7716474017483186,18.920887928424506,128164,5.8805329864007,1.7716474017483186,3.872983346207417,225.0,2.70805020110221,0.9962288929513948,1.5929150881669696,6.438289541175741,0.9311314528211178,-0.0713548163756057,3.4584318646911862,143.05956359200064,2.481630536075667,0.9089158183594616,1215.3661999578562,2181868723225,14.20560141901064,2.653636352953416,15.427248620541512,56644,5.472270673671475,1.6996936443146262,1.7320508075688772,9.0,1.0986122886681098,0.0940478276166991,2.8284271247461903,64.0,2.079441541679836,0.7320993680864453,4.242640687119285,324.0,2.8903717578961645,1.0613851298016763,0.9988699998328738,0.9954876549638016,-0.0022612781973777,0.0
