sequenceID,sum_diff,mean_diff,max_diff,min_diff,std_deviation,mean,median,variance,min_value,max_value,range_value,iqr,abs_skewness,kurtosis,count,unique_count,percentile_25,percentile_50,percentile_75,autocorr,sqrt_sum_diff,square_sum_diff,log_sum_diff,loglog_sum_diff,sqrt_mean_diff,square_mean_diff,log_mean_diff,loglog_mean_diff,sqrt_max_diff,square_max_diff,log_max_diff,loglog_max_diff,sqrt_min_diff,square_min_diff,log_min_diff,loglog_min_diff,sqrt_std_deviation,square_std_deviation,log_std_deviation,loglog_std_deviation,sqrt_mean,square_mean,log_mean,loglog_mean,sqrt_median,square_median,log_median,loglog_median,sqrt_variance,square_variance,log_variance,loglog_variance,sqrt_min_value,square_min_value,log_min_value,loglog_min_value,sqrt_max_value,square_max_value,log_max_value,loglog_max_value,sqrt_range_value,square_range_value,log_range_value,loglog_range_value,sqrt_iqr,square_iqr,log_iqr,loglog_iqr,sqrt_abs_skewness,square_abs_skewness,log_abs_skewness,loglog_abs_skewness,sqrt_kurtosis,square_kurtosis,log_kurtosis,loglog_kurtosis,sqrt_count,square_count,log_count,loglog_count,sqrt_unique_count,square_unique_count,log_unique_count,loglog_unique_count,sqrt_percentile_25,square_percentile_25,log_percentile_25,loglog_percentile_25,sqrt_percentile_50,square_percentile_50,log_percentile_50,loglog_percentile_50,sqrt_percentile_75,square_percentile_75,log_percentile_75,loglog_percentile_75,sqrt_autocorr,square_autocorr,log_autocorr,loglog_autocorr
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr15:77912000-82829645,1965656,17.76077488841101,383,1,107.2732244666491,119.37217077027331,99.0,11507.544687472082,0,1661,1661,110.0,3.15436732389852,22.284714686851675,110675,971,50.0,99.0,160.0,0.9773911381064956,1402.0185448131565,3863803510336,14.491336589811764,2.6735509943015727,4.214353436579686,315.4451246368112,2.876992367716438,1.0567454317040357,19.570385790780925,146689,5.948034989180646,1.783060911092484,1.0,1,0.0,0.0,10.357278815724191,11507.544687472082,4.6753790795091925,1.542310245979346,10.925757217249217,14249.715154407297,4.782246098166305,1.5649103311511463,9.9498743710662,9801.0,4.59511985013459,1.524994838195378,107.2732244666491,132423584.73416694,9.350758159018383,2.2354574265392912,0.0,0,-23.025850929940457,0.0,40.75536774462967,2758921,7.415175109613295,2.003528590902865,40.75536774462967,2758921,7.415175109613295,2.003528590902865,10.488088481701515,12100.0,4.700480365792417,1.5476647089811362,1.7760538628933864,9.950033214078712,1.1487879446316465,0.1387074253776237,4.720668881297615,496.60850867438273,3.103901003393145,1.1326597085756276,332.67852350279543,12248955625,11.614353257600342,2.452241683019086,31.160872901765767,942841,6.878326468291325,1.928375376468284,7.071067811865476,2500.0,3.912023005428146,1.3640546328884455,9.9498743710662,9801.0,4.59511985013459,1.524994838195378,12.649110640673518,25600.0,5.075173815233827,1.6243607736485148,0.9886309413054476,0.9552934368491108,-0.0228683609904443,0.0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:148734147-148954460,231897,32.105357884535515,516,1,503.07792258162215,425.8603266888151,265.5,253087.3961890406,0,5406,5406,434.25,3.8788289704213113,23.68178814007012,7224,1422,127.0,265.5,561.25,0.9953968755915068,481.5568502264297,53776218609,12.354048586549336,2.5139838301257225,5.666159006287726,1030.7540048941069,3.469022928498489,1.243872977506989,22.71563338320109,266256,6.246106765481563,1.831958352131633,1.0,1,0.0,0.0,22.42939862282585,253087.39618904065,6.220745073770775,1.827889686357092,20.63638356613908,181357.01784750435,6.054111420885219,1.8007376149371397,16.294170736800325,70490.25,5.581614840681993,1.7194781324973871,503.07792258162215,64053230109.7484,12.44149014754155,2.5210368669170373,0.0,0,-23.025850929940457,0.0,73.5255057786072,29224836,8.595264726836392,2.151211438457811,73.5255057786072,29224836,8.595264726836392,2.151211438457811,20.838665984174707,188573.0625,6.073620405121214,1.8039548696297008,1.969474287829448,15.04531418177965,1.3555332963337658,0.3041949535307838,4.866393751030646,560.8270895111657,3.1647063198367467,1.1520602613498905,84.99411744350311,52186176,8.88516409509682,2.184382930214552,37.70941526992961,2022084,7.259819610363186,1.9823549814705992,11.269427669584644,16129.0,4.844187086458591,1.5777794472527429,16.294170736800325,70490.25,5.581614840681993,1.7194781324973871,23.69071548096427,315001.5625,6.330166439056464,1.8453265295002168,0.9976957830879646,0.9908149399373336,-0.0046137514097997,0.0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149004460-149459645,196543,20.897713981924507,1447,1,174.14144102475012,149.11556453327665,108.0,30325.241482176523,0,4505,4505,144.0,7.989827978280268,124.68651033667123,9406,667,50.0,108.0,194.0,0.972440710734484,443.33170425765854,38629150849,12.188636515868309,2.50050408456028,4.57140175240861,436.7144496703231,3.0396397741331755,1.1117390130460725,38.03945320322047,2093809,7.277247726631484,1.984752731197432,1.0,1,0.0,0.0,13.196266177398444,30325.241482176523,5.159867848459547,1.6409109684018566,12.2112884059495,22235.4515860778,5.004721606216992,1.610381788086692,10.392304845413264,11664.0,4.68213122712422,1.5437533966819692,174.14144102475012,919620270.9523196,10.319735696919096,2.3340581489618017,0.0,0,-23.025850929940457,0.0,67.11929677819934,20295025,8.412943170042439,2.129771373528916,67.11929677819934,20295025,8.412943170042439,2.129771373528916,12.0,20736.0,4.969813299576001,1.6033822739252712,2.8266283764018696,63.83735112251016,2.078169229919417,0.7314873282058358,11.166311402458344,15546.725859936822,4.82580266990318,1.5739770774118658,96.98453484963466,88472836,9.149103062504992,2.2136558485268334,25.826343140289914,444889,6.502790045915623,1.8722313226385587,7.071067811865476,2500.0,3.912023005428146,1.3640546328884455,10.392304845413264,11664.0,4.68213122712422,1.5437533966819692,13.92838827718412,37636.0,5.267858159063328,1.6616238585115888,0.98612408485671,0.9456409358937884,-0.0279461711737505,0.0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149509645-205922707,20603181,18.06547020402938,65474,1,346.4195137878625,121.60847419581684,75.0,120006.47953301908,0,139978,139978,115.0,243.89832150698672,78051.172422061,1140474,2173,35.0,75.0,150.0,0.955198778924992,4539.072702656347,424491067318761,16.840956039314385,2.8238137791334985,4.250349421404008,326.3612136926734,2.894002392715305,1.062640454993783,255.8788775964128,4286844676,11.089408396254315,2.4059904542454134,1.0,1,0.0,0.0,18.61234842215948,120006.47953301908,5.847650508207469,1.7660399580431991,11.027623234215833,14788.62099623465,4.800806656214229,1.5687839571724227,8.660254037844387,5625.0,4.31748811353631,1.4626737779454593,346.4195137878625,14401555129.908928,11.695301016414938,2.4591871386031445,0.0,0,-23.025850929940457,0.0,374.1363387857426,19593840484,11.849240546386063,2.4722637766147897,374.1363387857426,19593840484,11.849240546386063,2.4722637766147897,10.723805294763608,13225.0,4.74493212836325,1.557077128137304,15.61724436342682,59486.39123392546,5.496751423308021,1.704157267428183,279.3763991858672,6091985516.458297,11.265119947253703,2.4217112216085863,1067.9297729719872,1300680944676,13.946954523427872,2.635261170700694,46.61544808322666,4721929,7.683863980256429,2.03912254306515,5.916079783099616,1225.0,3.555348061489413,1.2684529660545276,8.660254037844387,5625.0,4.31748811353631,1.4626737779454593,12.24744871391589,22500.0,5.010635294096256,1.611562712266506,0.9773427131385348,0.9124047072597958,-0.045835814689474,0.0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,14368169,20.70675526886184,30223,1,253.5652103280765,182.42187150970832,125.0,64295.315888721714,0,55857,55857,185.0,66.63934605695327,10875.223365081352,693889,2309,58.0,125.0,243.0,0.966428639049414,3790.5367693771286,206444280412561,16.480525831704387,2.802179431235916,4.550467587936633,428.7697137645376,3.030459988524431,1.1087144193932958,173.84763443889594,913429729,10.316358502904883,2.3337308395386467,1.0,1,0.0,0.0,15.923731042945825,64295.31588872167,5.535621029903679,1.7112037603911954,13.506364111399794,33277.73920510453,5.20632198004435,1.6498736525362363,11.180339887498947,15625.0,4.8283137373023015,1.5744972839952205,253.5652103280765,4133887645.230511,11.071242059807355,2.4043509409511405,0.0,0,-23.025850929940457,0.0,236.34085554554463,3120004449,10.930550132364164,2.3915616332515675,236.34085554554463,3120004449,10.930550132364164,2.3915616332515675,13.601470508735444,34225.0,5.220355825078324,1.652565565295187,8.163292599003988,4440.802442898374,4.199295184739509,1.4349166980498596,104.28433902116537,118270483.24041136,9.29424239506378,2.229395111134372,833.0,481481944321,13.450067284333686,2.598984108588026,48.05205510693585,5331481,7.744569809354496,2.0469919280207667,7.615773105863909,3364.0,4.060443010546419,1.4012920835590674,11.180339887498947,15625.0,4.8283137373023015,1.5744972839952205,15.588457268119896,59049.0,5.493061443340548,1.7034857400507994,0.9830710244175718,0.9339843143749026,-0.0341478174627346,0.0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr4:9324642-31820917,5931713,16.699595440328153,61545,1,560.6690200286766,74.51320375448337,50.0,314349.75001991657,0,124693,124693,64.0,144.76857609952802,24369.97159366832,355202,1445,25.0,50.0,89.0,0.9368394812396954,2435.5108293744047,35185219114369,15.59582359941073,2.7470031604261425,4.08651384927644,278.87648787062886,2.8153844939992254,1.0350988398307537,248.08264751892665,3787787025,11.027523893544396,2.400394319718201,1.0,1,0.0,0.0,23.678450541128672,314349.7500199166,6.329130749291188,1.8451629043396445,8.632103089889704,5552.217533757154,4.310976341285652,1.461164407762384,7.071067811865476,2500.0,3.912023005428146,1.3640546328884455,560.6690200286766,98815765337.58405,12.658261498582377,2.5383100848995896,0.0,0,-23.025850929940457,0.0,353.11896012533794,15548344249,11.73360999536918,2.46245737280874,353.11896012533794,15548344249,11.73360999536918,2.46245737280874,8.0,4096.0,4.158883083359672,1.4252465486463906,12.0319813871003,20957.94062588484,4.975136440513023,1.6044527954632395,156.10884534089772,593895515.4762008,10.101106980991505,2.3126450199197115,595.9882549178297,126168460804,12.780441920714932,2.547916027437221,38.01315561749642,2088025,7.275864600546533,1.9845626514319463,5.0,625.0,3.218875824868201,1.169032175887056,7.071067811865476,2500.0,3.912023005428146,1.3640546328884455,9.433981132056603,7921.0,4.48863636973214,1.5015489517809617,0.9679046860304455,0.8776682136094616,-0.0652433227962442,0.0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,23831574,19.805658077025043,156057,1,951.862857607844,153.26190919426364,95.0,906042.8996933708,0,424983,424983,125.0,264.3111025653664,84068.13801775161,1203272,3440,50.0,95.0,175.0,0.9493993641982752,4881.759314017847,567943919317476,16.986521898089613,2.832420200076532,4.450354825968941,392.26409186402736,2.9859676583443697,1.093923867961346,395.04050425241206,24353787249,11.957976604110357,2.48139855395156,1.0,1,0.0,0.0,30.852274755807617,906042.8996933708,6.858420967279522,1.925477235545519,12.379899401621309,23489.212809870714,5.032148282689407,1.615846986907014,9.746794344808963,9025.0,4.553876891600541,1.5159789342503565,951.862857607844,820913736084.7716,13.716841934559044,2.6186244161054644,0.0,0,-23.025850929940457,0.0,651.9072019850678,180610550289,12.959804447106531,2.56185260185246,651.9072019850678,180610550289,12.959804447106531,2.56185260185246,11.180339887498947,15625.0,4.8283137373023015,1.5744972839952205,16.25764751018321,69860.35893931965,5.577126828164076,1.7186737384369988,289.9450603437686,7067451829.771734,11.3393829158854,2.4282818802303807,1096.9375551962837,1447863505984,14.000555070812878,2.6390969767445065,58.65151319446072,11833600,8.143226750367445,2.097186508145126,7.071067811865476,2500.0,3.912023005428146,1.3640546328884455,9.746794344808963,9025.0,4.553876891600541,1.5159789342503565,13.228756555322953,30625.0,5.1647859739235145,1.641863663944111,0.974371266098439,0.9013591527400892,-0.0519257425530779,0.0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr8:7524649-12091854,3002615,23.19481352161419,488,1,287.8861539155117,249.6344619282674,176.0,82878.43761626571,0,3763,3763,233.0,3.9857477421930056,23.94257282467513,129453,2341,82.0,176.0,315.0,0.9939485682261004,1732.8055286153724,9015696838225,14.914994133618285,2.702367024645701,4.81609940944061,537.9993743024564,3.1439286985772608,1.145473195740224,22.09072203437452,238144,6.190315405853148,1.8229860394942123,1.0,1,0.0,0.0,16.96720819450011,82878.43761626571,5.662565103080265,1.7338769879757776,15.799824743593437,62317.36458221559,5.519997695587544,1.7083774428228922,13.2664991614216,30976.0,5.170483995038151,1.6429663002001658,287.8861539155117,6868835421.713247,11.32513020616053,2.427024168535723,0.0,0,-23.025850929940457,0.0,61.34329629226001,14160169,8.232971790593437,2.108147041927987,61.34329629226001,14160169,8.232971790593437,2.108147041927987,15.264337522473747,54289.0,5.4510384535657,1.6958061324630038,1.996433756024228,15.886185064396642,1.38272493383538,0.3240561419651005,4.893114838696833,573.246793464872,3.175658164057759,1.1555149066280797,359.7957754059933,16758079209,11.77107315988218,2.4656450946758475,48.38388161361178,5480281,7.75833346749091,2.0487675517870825,9.055385138137416,6724.0,4.406719247264253,1.4831304777411851,13.2664991614216,30976.0,5.170483995038151,1.6429663002001658,17.74823934929885,99225.0,5.752572638825633,1.7496471701967484,0.9969696927319808,0.987933756278715,-0.0060698158915013,0.0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr9:10000-39663686,12045243,17.05318305504195,1173,1,133.25701233638577,103.0787798990564,68.0,17757.43133681967,0,2722,2722,99.0,4.89066248756111,40.98745303979808,706335,1864,26.0,68.0,125.0,0.9856206194073984,3470.625736088523,145087878929049,16.30418036817381,2.7914215392365103,4.12954998214599,290.81105230876983,2.8363368757504954,1.0425133871410015,34.249087579087416,1375929,7.067319848653476,1.9554813201515648,1.0,1,0.0,0.0,11.543700114624675,17757.43133681967,4.892279687075062,1.5876583885281526,10.15277203029086,10625.234865478114,4.635493549267241,1.533742676470197,8.246211251235321,4624.0,4.219507705176107,1.439718463701693,133.25701233638577,315326367.6818652,9.784559374150124,2.280805569088098,0.0,0,-23.025850929940457,0.0,52.172789842982326,7409284,7.909122183211411,2.0680168000475394,52.172789842982326,7409284,7.909122183211411,2.0680168000475394,9.9498743710662,9801.0,4.59511985013459,1.524994838195378,2.2114842272919586,23.91857956723743,1.5873277723393182,0.4620519560342622,6.402144409477037,1679.9713066896531,3.7132659964500254,1.3119118118560236,840.4373861270095,498909132225,13.46784490818313,2.600304985653605,43.17406628984581,3474496,7.530479995245536,2.0189587841687326,5.0990195135927845,676.0,3.258096538021482,1.1811431408094568,8.246211251235321,4624.0,4.219507705176107,1.439718463701693,11.180339887498947,15625.0,4.8283137373023015,1.5744972839952205,0.9927842763699466,0.9714480054010236,-0.0144837657567417,0.0
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr15:77912000-82829645,1774783,20.04838181304716,478,1,286.8858270414039,149.78014368660055,75.0,82303.47775723031,0,5280,5280,122.0,7.314552211531609,75.562535907588,88526,1982,33.0,75.0,155.0,0.9950779020744124,1332.209818309413,3149854697089,14.389188719896955,2.666477141262508,4.477541938725662,401.93761332172016,2.9981484429168512,1.097994912436234,21.863211109075447,228484,6.169610732491456,1.819635745569068,1.0,1,0.0,0.0,16.937704302573117,82303.47775723031,5.659084321423422,1.7332620984599478,12.238469826191531,22434.091442778707,5.009168510138431,1.6112699352826527,8.660254037844387,5625.0,4.31748811353631,1.4626737779454593,286.8858270414039,6773862450.934905,11.318168642846844,2.426409279019893,0.0,0,-23.025850929940457,0.0,72.6636084983398,27878400,8.571681376700306,2.1484639066802185,72.6636084983398,27878400,8.571681376700306,2.1484639066802185,11.04536101718726,14884.0,4.804021044733257,1.569453284877013,2.704542884025249,53.50267405522195,1.9898658174967407,0.6880672080694074,8.692671390751407,5709.696832785526,4.32496060357871,1.4644030313432133,297.53319142576345,7836852676,11.3910515731603,2.432828097443326,44.51965857910413,3928324,7.591861714889934,2.0270768465592752,5.744562646538029,1089.0,3.49650756146648,1.251764630741022,8.660254037844387,5625.0,4.31748811353631,1.4626737779454593,12.449899597988733,24025.0,5.043425116919247,1.6180854379591356,0.9975359151802066,0.990180031196814,-0.0049342513462006,0.0
