sequenceID,sum_diff,mean_diff,max_diff,min_diff,std_deviation,mean,median,variance,min_value,max_value,range_value,iqr,abs_skewness,kurtosis,count,unique_count,percentile_25,percentile_50,percentile_75,autocorr,sqrt_sum_diff,square_sum_diff,log_sum_diff,loglog_sum_diff,sqrt_mean_diff,square_mean_diff,log_mean_diff,loglog_mean_diff,sqrt_max_diff,square_max_diff,log_max_diff,loglog_max_diff,sqrt_min_diff,square_min_diff,log_min_diff,loglog_min_diff,sqrt_std_deviation,square_std_deviation,log_std_deviation,loglog_std_deviation,sqrt_mean,square_mean,log_mean,loglog_mean,sqrt_median,square_median,log_median,loglog_median,sqrt_variance,square_variance,log_variance,loglog_variance,sqrt_min_value,square_min_value,log_min_value,loglog_min_value,sqrt_max_value,square_max_value,log_max_value,loglog_max_value,sqrt_range_value,square_range_value,log_range_value,loglog_range_value,sqrt_iqr,square_iqr,log_iqr,loglog_iqr,sqrt_abs_skewness,square_abs_skewness,log_abs_skewness,loglog_abs_skewness,sqrt_kurtosis,square_kurtosis,log_kurtosis,loglog_kurtosis,sqrt_count,square_count,log_count,loglog_count,sqrt_unique_count,square_unique_count,log_unique_count,loglog_unique_count,sqrt_percentile_25,square_percentile_25,log_percentile_25,loglog_percentile_25,sqrt_percentile_50,square_percentile_50,log_percentile_50,loglog_percentile_50,sqrt_percentile_75,square_percentile_75,log_percentile_75,loglog_percentile_75,sqrt_autocorr,square_autocorr,log_autocorr,loglog_autocorr
H3K9me3_TDH_BP/samples/bcell/ERS206573/problems/chr4:68270000-75427379,490393,1.0089809640596838,29,1,10.362802848705185,13.164317355548745,12.0,107.38768288113224,0,383,383,11.0,9.63445655392233,258.75349871489834,486029,283,7.0,12.0,18.0,0.9948402425242934,700.2806580221961,240485294449,13.102962389440274,2.572838341240573,1.0044804448368738,1.018042585834809,0.0089408750484929,-4.717121814442043,5.385164807134504,841,3.367295829986474,1.214109997913178,1.0,1,0.0,0.0,3.219130759802277,107.38768288113228,2.3382227454823856,0.8493911303177882,3.6282664394375375,173.2992514376019,2.5775099386261733,0.946823792818585,3.4641016151377544,144.0,2.4849066497880004,0.910235093365326,10.362802848705185,11532.114434578622,4.676445490964771,1.5425383108777335,0.0,0,-23.025850929940457,0.0,19.570385790780925,146689,5.948034989180646,1.783060911092484,19.570385790780925,146689,5.948034989180646,1.783060911092484,3.3166247903554,121.0,2.3978952727983707,0.874591382923689,3.103942098996425,92.82275308941696,2.2653458969463163,0.8177274611590026,16.085816694059968,66953.37309720089,5.555875866091634,1.7148560823263834,697.1578013620733,236224188841,13.094023571884293,2.572155910222281,16.822603841260722,80089,5.645446897643238,1.7308493614553722,2.6457513110645907,49.0,1.9459101490553128,0.6657298105782764,3.4641016151377544,144.0,2.4849066497880004,0.910235093365326,4.242640687119285,324.0,2.8903717578961645,1.0613851298016763,0.9974167847616628,0.9897071081457948,-0.0051731149918175,0.0
H3K9me3_TDH_BP/samples/bcell/ERS206573/problems/chr4:75452279-190000000,8224196,1.007741559661008,74,1,9.18277045070138,13.714760339947786,12.0,84.32327315027443,0,344,344,11.0,2.208881674622507,29.14834425714314,8161018,336,7.0,12.0,18.0,0.9933913201133188,2867.78590553758,67637399846416,15.922591099077914,2.767738924652444,1.003863317220531,1.0155430510680008,0.0077117475506499,-4.8650104568245744,8.602325267042627,5476,4.30406509320417,1.4595599466308458,1.0,1,0.0,0.0,3.0303086395120515,84.32327315027442,2.2173289511177496,0.796303296315647,3.703344480324209,188.0946511822047,2.6184726499348683,0.9625911897467744,3.4641016151377544,144.0,2.4849066497880004,0.910235093365326,9.18277045070138,7110.414394775793,4.4346579022355,1.4894504768755925,0.0,0,-23.025850929940457,0.0,18.547236990991408,118336,5.840641657373398,1.7648406636424685,18.547236990991408,118336,5.840641657373398,1.7648406636424685,3.3166247903554,121.0,2.3978952727983707,0.874591382923689,1.4862306936079968,4.879158252483131,0.7924863578709075,-0.2325799874218836,5.398920656681587,849.6259729329295,3.372398110399164,1.2156240967528489,2856.7495515007963,66602214796324,15.914879474061005,2.7672544876020817,18.33030277982336,112896,5.817111159963204,1.7608037742463332,2.6457513110645907,49.0,1.9459101490553128,0.6657298105782764,3.4641016151377544,144.0,2.4849066497880004,0.910235093365326,4.242640687119285,324.0,2.8903717578961645,1.0613851298016763,0.9966901826110854,0.9868263148764822,-0.0066306139016007,0.0
H3K9me3_TDH_BP/samples/bcell/ERS206573/problems/chr5:100000-17500000,1256582,1.005722600349599,61,1,9.04558088956876,13.814282158387044,12.0,81.82253362973155,0,137,137,11.0,1.3846864619361328,4.363824448386293,1249433,138,7.0,12.0,18.0,0.9933207904929304,1120.973683901634,1578998322724,14.043905894481048,2.642188557520495,1.0028572183265168,1.0114779488539591,0.0057062884735301,-5.166186471294522,7.810249675906654,3721,4.110873864173311,1.4136356249281932,1.0,1,0.0,0.0,3.007587220608699,81.82253362973155,2.202276338959648,0.7894915249587916,3.716756940988615,190.83439155153064,2.6257029959965528,0.9653486681881128,3.4641016151377544,144.0,2.4849066497880004,0.910235093365326,9.04558088956876,6694.92700958855,4.404552677919296,1.4826387055187369,0.0,0,-23.025850929940457,0.0,11.704699910719626,18769,4.919980925828125,1.5933046536324995,11.704699910719626,18769,4.919980925828125,1.5933046536324995,3.3166247903554,121.0,2.3978952727983707,0.874591382923689,1.176727012495308,1.917356597869205,0.3254737327376431,-1.1224735187844326,2.0889768903428045,19.04296381633393,1.4733488399358154,0.3875379322094249,1117.7803898798727,1561082821489,14.038200406370883,2.641782214197986,11.74734012447073,19044,4.927253685157205,1.5947817710037706,2.6457513110645907,49.0,1.9459101490553128,0.6657298105782764,3.4641016151377544,144.0,2.4849066497880004,0.910235093365326,4.242640687119285,324.0,2.8903717578961645,1.0613851298016763,0.9966548000651632,0.9866861928255002,-0.0067016152510579,0.0
H3K9me3_TDH_BP/samples/bcell/ERS206573/problems/chr6:62178589-95680543,2518769,1.009603941624389,46,1,9.19950221782831,14.421453337127875,13.0,84.63084105582801,0,95,95,11.0,1.178262695105619,2.4825931070156875,2494810,96,8.0,13.0,19.0,0.9932381450557832,1587.0630107213765,6344197275361,14.739280848072996,2.69051609643073,1.00479049638439,1.0193001189435025,0.0095581169417912,-4.6503645439364565,6.782329983125268,2116,3.828641396489095,1.3425100134968837,1.0,1,0.0,0.0,3.033068119549627,84.63084105582801,2.219149375833379,0.7971239584190724,3.7975588655250463,207.97831635495675,2.6687169129868047,0.981597799973888,3.605551275463989,169.0,2.5649493574615367,0.9419387347481112,9.19950221782831,7162.379257816825,4.438298751666758,1.4902711389790178,0.0,0,-23.025850929940457,0.0,9.746794344808963,9025,4.553876891600541,1.5159789342503565,9.746794344808963,9025,4.553876891600541,1.5159789342503565,3.3166247903554,121.0,2.3978952727983707,0.874591382923689,1.085478095175402,1.388302978677557,0.1640410613069376,-1.807638508673443,1.575624672000184,6.163268535001805,0.9093036215775636,-0.0950762234389298,1579.496755298978,6224076936100,14.729723131963413,2.6898674340971693,9.797958971132712,9216,4.564348191467836,1.5182757199460604,2.8284271247461903,64.0,2.079441541679836,0.7320993680864453,3.605551275463989,169.0,2.5649493574615367,0.9419387347481112,4.358898943540674,361.0,2.9444389791664403,1.0799182995220822,0.9966133377874206,0.9865220127938532,-0.0067848198675593,0.0
H3K9me3_TDH_BP/samples/bcell/ERS206573/problems/chr7:62500000-74715724,876315,1.026281395147293,100,1,12.851584423267678,17.253307568438004,15.0,165.1632221883764,0,259,259,15.0,2.3921159395032965,18.94143306246076,853875,252,8.0,15.0,23.0,0.9954662817393182,936.1169798695032,767927979225,13.68348089432298,2.616189331166552,1.0130554748617142,1.0532535020254743,0.0259419734211207,-3.651893026614302,10.0,10000,4.605170185988092,1.5271796258079011,1.0,1,0.0,0.0,3.584910657640952,165.1632221883764,2.5534671051618423,0.9374520847675786,4.153710096821636,297.6766220511201,2.8480038681948656,1.0466183517632963,3.872983346207417,225.0,2.70805020110221,0.9962288929513948,12.851584423267678,27278.889963647,5.1069342103236846,1.630599265327524,0.0,0,-23.025850929940457,0.0,16.09347693943108,67081,5.556828061699537,1.715027452969644,16.09347693943108,67081,5.556828061699537,1.715027452969644,3.872983346207417,225.0,2.70805020110221,0.9962288929513948,1.5466466757159816,5.7222186680257385,0.8721783046057813,-0.1367613982169615,4.352175669990903,358.7778864596816,2.941351748172314,1.0788692539748423,924.0535698756864,729102515625,13.65754009203415,2.614291756815856,15.874507866387544,63504,5.529429087511423,1.710084571056691,2.8284271247461903,64.0,2.079441541679836,0.7320993680864453,3.872983346207417,225.0,2.70805020110221,0.9962288929513948,4.795831523312719,529.0,3.1354942159291497,1.142786806294772,0.9977305657036464,0.9909531180799036,-0.0045440267302466,0.0
H3K9me3_TDH_BP/samples/bcell/ERS206573/problems/chr8:48135599-86500000,2731143,1.007956571931337,89,1,11.85867033034747,13.737124688836111,12.0,140.62806200386336,0,807,807,11.0,19.85336260478875,994.5498731650456,2709585,607,7.0,12.0,18.0,0.9960373895003448,1652.6170155241657,7459142086449,14.820230760857257,2.6959931906547627,1.003970403912056,1.0159764508995726,0.0079250853196091,-4.837722193395468,9.433981132056603,7921,4.48863636973214,1.5015489517809617,1.0,1,0.0,0.0,3.4436420154173213,140.6280620038634,2.4730592734856622,0.905455956503425,3.7063627303376703,188.70859471663064,2.620101999162623,0.963213247993315,3.4641016151377544,144.0,2.4849066497880004,0.910235093365326,11.85867033034747,19776.25182296244,4.9461185469713245,1.5986031370633702,0.0,0,-23.025850929940457,0.0,28.407745422683583,651249,6.693323668269949,1.9011105621708029,28.407745422683583,651249,6.693323668269949,1.9011105621708029,3.3166247903554,121.0,2.3978952727983707,0.874591382923689,4.455711234448295,394.15600671722433,2.988373393531538,1.0947292238311594,31.536484794045226,989129.4502126084,6.902290246021069,1.9318532762432503,1646.0817112160623,7341850872225,14.812306044597925,2.695458324774039,24.63736998950984,368449,6.408528791059498,1.857629726813914,2.6457513110645907,49.0,1.9459101490553128,0.6657298105782764,3.4641016151377544,144.0,2.4849066497880004,0.910235093365326,4.242640687119285,324.0,2.8903717578961645,1.0613851298016763,0.9980167280663912,0.9920904812826616,-0.0039704824431534,0.0
H3K9me3_TDH_BP/samples/bcell/ERS257189/problems/chr4:68270000-75427379,439350,1.0086389171394003,32,1,10.154849486445864,13.255025390965775,12.0,103.1209680923698,0,334,334,11.0,7.479484255410631,168.9329277522818,435588,272,7.0,12.0,18.0,0.9946358199885396,662.8348210527265,193028422500,12.993051640923987,2.564414725411595,1.0043101697879,1.017352465168142,0.0086018152218648,-4.755782025685437,5.656854249492381,1024,3.4657359027997265,1.242924991852436,1.0,1,0.0,0.0,3.186667457775578,103.12096809236982,2.317951373302208,0.8406837668296213,3.640745169737341,175.6956981151474,2.5843767553155987,0.9494843784328222,3.4641016151377544,144.0,2.4849066497880004,0.910235093365326,10.154849486445862,10633.934060307549,4.635902746604415,1.5338309473895666,0.0,0,-23.025850929940457,0.0,18.275666882497067,111556,5.811140992976701,1.7597769359162805,18.275666882497067,111556,5.811140992976701,1.7597769359162805,3.3166247903554,121.0,2.3978952727983707,0.874591382923689,2.7348645771611126,55.94268472693552,2.012163839797825,0.6992106802331899,12.997420042157668,28538.334078957665,5.129501758941038,1.63500853145249,659.9909090282987,189736905744,12.984452121452115,2.563752651036423,16.492422502470642,73984,5.605802066295998,1.7238021446444245,2.6457513110645907,49.0,1.9459101490553128,0.6657298105782764,3.4641016151377544,144.0,2.4849066497880004,0.910235093365326,4.242640687119285,324.0,2.8903717578961645,1.0613851298016763,0.9973143035114554,0.9893004144042744,-0.0053786188833446,0.0
H3K9me3_TDH_BP/samples/bcell/ERS257189/problems/chr4:75452279-190000000,7235330,1.0067515369827609,43,1,9.100520609986274,13.548293129816027,12.0,82.81947537278494,0,300,300,11.0,2.0566999406439064,19.94067308665784,7186809,291,7.0,12.0,18.0,0.9933981205131012,2689.856873515764,52350000208900,15.794486528617773,2.7596609252493955,1.003370089738956,1.0135486572171513,0.0067288474259476,-5.001351409137993,6.557438524302,1849,3.7612001156935615,1.3247380861805318,1.0,1,0.0,0.0,3.01670691483052,82.81947537278495,2.208331621774983,0.7922373081585851,3.680800609896715,183.55624673142017,2.60626057111178,0.9579164626188226,3.4641016151377544,144.0,2.4849066497880004,0.910235093365326,9.100520609986274,6859.06550102333,4.416663243549965,1.48538448871853,0.0,0,-23.025850929940457,0.0,17.320508075688775,90000,5.703782474656201,1.7411295468056076,17.320508075688775,90000,5.703782474656201,1.7411295468056076,3.3166247903554,121.0,2.3978952727983707,0.874591382923689,1.4341199185019036,4.230014645844648,0.7211027277134069,-0.3269736723548776,4.465498078227986,397.6304431489602,2.992761519563676,1.0961965462986214,2680.82244842884,51650223602481,15.787757820335646,2.759234818205856,17.05872210923198,84681,5.673323267171493,1.735775060181448,2.6457513110645907,49.0,1.9459101490553128,0.6657298105782764,3.4641016151377544,144.0,2.4849066497880004,0.910235093365326,4.242640687119285,324.0,2.8903717578961645,1.0613851298016763,0.9966935940965514,0.986839825838962,-0.0066237682846034,0.0
H3K9me3_TDH_BP/samples/bcell/ERS257189/problems/chr5:100000-17500000,1118053,1.004760252921575,45,1,8.685144244534122,13.748792413797442,12.0,75.43173054836417,0,81,81,10.0,1.2275846755734574,2.735874650898821,1112757,82,8.0,12.0,18.0,0.992917680174752,1057.38025326748,1250042510809,13.927099337655838,2.6338365347845016,1.0023773006815222,1.0095431658510272,0.0047489587455437,-5.349829896430414,6.708203932499369,2025,3.80666248977032,1.3367528183009176,1.0,1,0.0,0.0,2.9470568784015896,75.43173054836419,2.161614008021945,0.770855168597852,3.7079364090822056,189.0292928376941,2.620950995804692,0.96353722741131,3.4641016151377544,144.0,2.4849066497880004,0.910235093365326,8.685144244534122,5689.945973521017,4.32322801604389,1.4640023491577974,0.0,0,-23.025850929940457,0.0,9.0,6561,4.394449154672439,1.4803421887365895,9.0,6561,4.394449154672439,1.4803421887365895,3.1622776601683795,100.0,2.302585092994046,0.834032445247956,1.107964203200382,1.5069641357027908,0.2050485604446165,-1.584508447677776,1.6540479590685455,7.485010105430746,1.006451183980814,0.0064304641572905,1054.8729781352824,1238228141049,13.9223512775795,2.6334955542611915,9.055385138137416,6724,4.406719247264253,1.4831304777411851,2.8284271247461903,64.0,2.079441541679836,0.7320993680864453,3.4641016151377544,144.0,2.4849066497880004,0.910235093365326,4.242640687119285,324.0,2.8903717578961645,1.0613851298016763,0.996452547879101,0.9858855196036111,-0.0071075184995007,0.0
H3K9me3_TDH_BP/samples/bcell/ERS257189/problems/chr6:62178589-95680543,2197995,1.0088640706334977,52,1,8.954250824146708,14.056589666055288,13.0,80.17860782173202,0,84,84,11.0,1.278540178221326,2.8639054991000727,2178684,85,8.0,13.0,19.0,0.992989002681829,1482.563657992465,4831182020025,14.603056139147848,2.681230831408121,1.004422257137653,1.017806713015191,0.0088250153820595,-4.730164933154719,7.211102550927978,2704,3.951243718581428,1.3740303948169557,1.0,1,0.0,0.0,2.992365422896526,80.178607821732,2.192128371951191,0.7848729312173203,3.749211872654744,197.5877130398523,2.643091301204022,0.9719491795597532,3.605551275463989,169.0,2.5649493574615367,0.9419387347481112,8.954250824146708,6428.609152231106,4.384256743902382,1.4780201117772656,0.0,0,-23.025850929940457,0.0,9.16515138991168,7056,4.430816798843313,1.4885839460327333,9.16515138991168,7056,4.430816798843313,1.4885839460327333,3.3166247903554,121.0,2.3978952727983707,0.874591382923689,1.1307255096712578,1.6346649873262198,0.2457189413181441,-1.4035669111844429,1.6923077436152305,8.201954707775636,1.0521862524297387,0.0508701446805916,1476.036584912447,4746663971856,14.594231582758573,2.680626353571548,9.219544457292889,7225,4.442651256490317,1.4912513280732116,2.8284271247461903,64.0,2.079441541679836,0.7320993680864453,3.605551275463989,169.0,2.5649493574615367,0.9419387347481112,4.358898943540674,361.0,2.9444389791664403,1.0799182995220822,0.996488335446948,0.9860271594470534,-0.0070356898403564,0.0
H3K9me3_TDH_BP/samples/bcell/ERS257189/problems/chr7:62500000-74715724,718812,1.020339738503271,98,1,12.290189400738784,16.206447555941654,13.0,151.04875550603194,0,149,149,14.0,1.7306362848651118,5.4754022217319225,704484,150,8.0,13.0,22.0,0.995552878021606,847.8278127072737,516690691344,13.485355128243008,2.6016042913018844,1.010118675455152,1.0410931819689235,0.0201356488023531,-3.905263462582851,9.899494936611664,9604,4.584967478670572,1.5227830126997552,1.0,1,0.0,0.0,3.505736641668736,151.04875550603197,2.5088013344224818,0.9198050830705264,4.025723233897439,262.6489423834872,2.7854091603387783,1.0243947783292202,3.605551275463989,169.0,2.5649493574615367,0.9419387347481112,12.290189400738784,22815.726539921016,5.017602668844964,1.6129522636304718,0.0,0,-23.025850929940457,0.0,12.206555615733702,22201,5.003946305945459,1.6102268623203686,12.206555615733702,22201,5.003946305945459,1.6102268623203686,3.741657386773941,196.0,2.6390573296152584,0.9704217812773648,1.315536500772636,2.9951019504917165,0.5484891356095071,-0.6005878069206212,2.339957739304692,29.980029489746872,1.7002657381606476,0.530784555411096,839.3354514137956,496297706256,13.465220898920316,2.60011013154454,12.24744871391589,22500,5.010635294096256,1.611562712266506,2.8284271247461903,64.0,2.079441541679836,0.7320993680864453,3.605551275463989,169.0,2.5649493574615367,0.9419387347481112,4.69041575982343,484.0,3.091042453358316,1.1285083975617491,0.9977739613868494,0.9911255329371028,-0.0044570398402231,0.0
H3K9me3_TDH_BP/samples/bcell/ERS257189/problems/chr8:48135599-86500000,2449622,1.0076084117435344,55,1,11.197735316162245,13.75038356712075,12.0,125.38927621082718,0,657,657,11.0,15.401467174597482,669.1974063962841,2431126,569,7.0,12.0,18.0,0.9955898244476016,1565.1268319212984,6000647942884,14.711444284903358,2.688625713675566,1.0037969972776042,1.015274711416328,0.0075796137579524,-4.882293036041376,7.416198487095663,3025,4.007333185232471,1.3881259789913998,1.0,1,0.0,0.0,3.346301737166307,125.38927621082716,2.415711553940996,0.8819938830199395,3.7081509633671534,189.0730482429444,2.6210667195141,0.96358137976474,3.4641016151377544,144.0,2.4849066497880004,0.910235093365326,11.197735316162245,15722.47058867511,4.831423107881992,1.575141063579885,0.0,0,-23.025850929940457,0.0,25.6320112359526,431649,6.48768401848461,1.8699056131740583,25.6320112359526,431649,6.48768401848461,1.8699056131740583,3.3166247903554,121.0,2.3978952727983707,0.874591382923689,3.924470304970785,237.20519113020373,2.734462775959341,1.005934990970892,25.86885011739572,447825.1687275135,6.506079093427161,1.872736984974983,1559.2068496514505,5910373627876,14.703865082477524,2.6881103900052348,23.853720883753127,323761,6.343880434126331,1.8474906370752304,2.6457513110645907,49.0,1.9459101490553128,0.6657298105782764,3.4641016151377544,144.0,2.4849066497880004,0.910235093365326,4.242640687119285,324.0,2.8903717578961645,1.0613851298016763,0.997792475641905,0.991199098543606,-0.0044199290636283,0.0
H3K9me3_TDH_BP/samples/bcell/ERS257253/problems/chr4:68270000-75427379,441563,1.0105804000549274,28,1,11.888258566985074,14.449383326352988,12.0,141.330691755494,0,356,356,12.0,6.635742756432632,126.55322911077302,436941,294,7.0,12.0,19.0,0.9959923177698335,664.5020692217595,194977882969,12.998075984202876,2.564801345293113,1.0052762804597188,1.0212727449751773,0.0105248193227924,-4.554019066041569,5.291502622129181,784,3.332204510175204,1.2036341000246709,1.0,1,0.0,0.0,3.447935406440364,141.330691755494,2.47555123798997,0.9064630936418874,3.801234447696299,208.78467851188776,2.670651737270823,0.9823225389816032,3.4641016151377544,144.0,2.4849066497880004,0.910235093365326,11.888258566985074,19974.36443208646,4.95110247597994,1.5996102742018323,0.0,0,-23.025850929940457,0.0,18.867962264113206,126736,5.87493073085203,1.7706942694674428,18.867962264113206,126736,5.87493073085203,1.7706942694674428,3.4641016151377544,144.0,2.4849066497880004,0.910235093365326,2.5759935474361404,44.03308192954814,1.8924706067233907,0.6378831747548979,11.2495879529329,16015.719798363809,4.8406630031474025,1.5770516954684364,661.0151284199175,190917437481,12.987553453521215,2.5639914721836683,17.146428199482248,86436,5.683579767338681,1.7375812749434183,2.6457513110645907,49.0,1.9459101490553128,0.6657298105782764,3.4641016151377544,144.0,2.4849066497880004,0.910235093365326,4.358898943540674,361.0,2.9444389791664403,1.0799182995220822,0.9979941471621132,0.992000697056525,-0.0040157345097812,0.0
